id,type,info,orgs_count,orgs
250210020,way,"{'addr:housenumber': '13', 'addr:street': 'Минская улица', 'building': 'apartments', 'building:levels': '5'}",8,"{'type': 'node', 'id': 3718772576, 'lat': 53.2319035, 'lon': 44.9426809, 'tags': {'addr:flats': '110-129', 'entrance': 'staircase', 'ref': '8'}}
{'type': 'node', 'id': 3718772578, 'lat': 53.2321476, 'lon': 44.9424855, 'tags': {'addr:flats': '80-94', 'entrance': 'staircase', 'ref': '6'}}
{'type': 'node', 'id': 3718772581, 'lat': 53.2322697, 'lon': 44.9423878, 'tags': {'addr:flats': '66-79', 'entrance': 'staircase', 'ref': '5'}}
{'type': 'node', 'id': 3718772585, 'lat': 53.2323917, 'lon': 44.9422902, 'tags': {'addr:flats': '51-65', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3718772588, 'lat': 53.2325138, 'lon': 44.9421925, 'tags': {'addr:flats': '36-50', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3718772590, 'lat': 53.2326358, 'lon': 44.9420948, 'tags': {'addr:flats': '21-35', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3718772592, 'lat': 53.2327579, 'lon': 44.9419971, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3729432712, 'lat': 53.2320256, 'lon': 44.9425832, 'tags': {'addr:flats': '95-109', 'entrance': 'staircase', 'ref': '7'}}"
250210024,way,"{'addr:housenumber': '16', 'addr:street': 'Ульяновская улица', 'building': 'apartments', 'building:levels': '5'}",8,"{'type': 'node', 'id': 3718772582, 'lat': 53.2322336, 'lon': 44.9432715, 'tags': {'addr:flats': '106-120', 'entrance': 'staircase', 'ref': '8'}}
{'type': 'node', 'id': 3718772586, 'lat': 53.2324777, 'lon': 44.9430762, 'tags': {'addr:flats': '76-90', 'entrance': 'staircase', 'ref': '6'}}
{'type': 'node', 'id': 3718772589, 'lat': 53.2325998, 'lon': 44.9429785, 'tags': {'addr:flats': '61-75', 'entrance': 'staircase', 'ref': '5'}}
{'type': 'node', 'id': 3718772591, 'lat': 53.2327219, 'lon': 44.9428808, 'tags': {'addr:flats': '46-60', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3718772593, 'lat': 53.232844, 'lon': 44.9427831, 'tags': {'addr:flats': '31-45', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3718772594, 'lat': 53.232966, 'lon': 44.9426855, 'tags': {'addr:flats': '16-30', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3718772595, 'lat': 53.2330881, 'lon': 44.9425878, 'tags': {'addr:flats': '1-15', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3729432714, 'lat': 53.2323557, 'lon': 44.9431738, 'tags': {'addr:flats': '91-105', 'entrance': 'staircase', 'ref': '7'}}"
372222657,way,"{'addr:housenumber': '4', 'addr:street': 'Минская улица', 'building': 'yes', 'building:levels': '9'}",4,"{'type': 'node', 'id': 3719710013, 'lat': 53.2323072, 'lon': 44.9386491, 'tags': {'addr:flats': '1-49', 'entrance': 'staircase'}}
{'type': 'node', 'id': 5250358274, 'lat': 53.232091, 'lon': 44.9387484, 'tags': {'amenity': 'ice_cream', 'name': 'Ледяной дом', 'name:en': 'Ice house', 'opening_hours': 'Mo-Su 09:00-21:00', 'takeaway': 'only'}}
{'type': 'node', 'id': 5250358275, 'lat': 53.232339, 'lon': 44.938442, 'tags': {'name': 'Минский', 'name:en': 'Minskiy', 'opening_hours': 'Mo-Su 08:00-22:00', 'shop': 'supermarket'}}
{'type': 'node', 'id': 9804114938, 'lat': 53.2321106, 'lon': 44.9385484, 'tags': {'contact:phone': '+7 800 6002789', 'contact:website': 'https://karavan58.ru/', 'name': 'Скидкино', 'opening_hours': 'Mo-Su 08:00-22:00', 'self_checkout': 'yes', 'shop': 'convenience'}}"
111195187,way,"{'addr:housenumber': '26', 'addr:street': 'Ульяновская улица', 'building': 'apartments', 'building:levels': '5'}",8,"{'type': 'node', 'id': 3757642386, 'lat': 53.2352235, 'lon': 44.9382263, 'tags': {'addr:flats': '106-120', 'entrance': 'staircase', 'ref': '8'}}
{'type': 'node', 'id': 3757642387, 'lat': 53.2352615, 'lon': 44.9380157, 'tags': {'addr:flats': '91-105', 'entrance': 'staircase', 'ref': '7'}}
{'type': 'node', 'id': 3757642388, 'lat': 53.2352994, 'lon': 44.9378051, 'tags': {'addr:flats': '76-90', 'entrance': 'staircase', 'ref': '6'}}
{'type': 'node', 'id': 3757642389, 'lat': 53.2353374, 'lon': 44.9375944, 'tags': {'addr:flats': '61-75', 'entrance': 'staircase', 'ref': '5'}}
{'type': 'node', 'id': 3757642390, 'lat': 53.2353753, 'lon': 44.9373837, 'tags': {'addr:flats': '46-60', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3757642391, 'lat': 53.2354133, 'lon': 44.9371731, 'tags': {'addr:flats': '31-45', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3757642392, 'lat': 53.2354512, 'lon': 44.9369626, 'tags': {'addr:flats': '16-30', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3757642393, 'lat': 53.2354892, 'lon': 44.9367518, 'tags': {'addr:flats': '1-15', 'entrance': 'staircase', 'ref': '1'}}"
244985043,way,"{'addr:housenumber': '6', 'addr:street': 'Минская улица', 'building': 'apartments', 'building:levels': '5'}",2,"{'type': 'node', 'id': 3757642368, 'lat': 53.2325969, 'lon': 44.9377966, 'tags': {'addr:flats': '61-120', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3757642372, 'lat': 53.2326986, 'lon': 44.9371646, 'tags': {'addr:flats': '1-60', 'entrance': 'staircase', 'ref': '1'}}"
245101321,way,"{'addr:housenumber': '24', 'addr:street': 'Минская улица', 'building': 'dormitory'}",1,"{'type': 'node', 'id': 3719712362, 'lat': 53.2346349, 'lon': 44.9447553, 'tags': {'addr:flats': '1-170', 'entrance': 'staircase'}}"
250619951,way,"{'addr:housenumber': '17', 'addr:street': 'Ульяновская улица', 'building': 'dormitory', 'building:levels': '10'}",3,"{'type': 'node', 'id': 3718772579, 'lat': 53.2321453, 'lon': 44.945274, 'tags': {'addr:flats': '10-18', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3718772583, 'lat': 53.2323287, 'lon': 44.9452286, 'tags': {'addr:flats': '1-9', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 4949005708, 'lat': 53.2321714, 'lon': 44.945507, 'tags': {'name': 'Бирюсинка', 'shop': 'tailor'}}"
1128446957,way,"{'addr:housenumber': '75И к1', 'addr:street': 'проспект Победы', 'building': 'yes'}",1,"{'type': 'node', 'id': 10316726007, 'lat': 53.2335395, 'lon': 44.9507332, 'tags': {'email': 'info@ai58.ru', 'name': 'АвтоИмпорт', 'opening_hours': 'Mo-Fr 09:00-19:00; Sa 09:00-17:00; Su 09:00-16:00', 'phone': '+7 8412 722255;+7 8412 518141', 'service': 'parts;repair', 'shop': 'car_repair', 'website': 'https://ai58.ru/'}}"
1372812671,way,"{'addr:housenumber': '25', 'addr:street': 'Минская улица', 'building': 'construction'}",3,"{'type': 'node', 'id': 12713946426, 'lat': 53.233149, 'lon': 44.9465626, 'tags': {'entrance': 'yes', 'ref': '1'}}
{'type': 'node', 'id': 12713946427, 'lat': 53.2326882, 'lon': 44.9464099, 'tags': {'entrance': 'yes', 'ref': '2'}}
{'type': 'node', 'id': 12713946428, 'lat': 53.232148, 'lon': 44.946231, 'tags': {'entrance': 'yes', 'ref': '3'}}"
351942370,way,{'building': 'construction'},1,"{'type': 'node', 'id': 3919325491, 'lat': 53.2425738, 'lon': 44.9515976, 'tags': {'name': 'Стройбаза №1', 'shop': 'doityourself'}}"
281781630,way,"{'addr:housenumber': '1А к1', 'addr:street': 'улица Строителей', 'building': 'industrial', 'building:levels': '1', 'height': '5 m'}",1,"{'type': 'node', 'id': 12620066757, 'lat': 53.2324285, 'lon': 44.9628005, 'tags': {'contact:email': 'techcentr@arsenal058.ru', 'contact:phone': '+7 841 2509692;+7 903 3244003', 'contact:website': 'https://arsenal058.ru', 'name': 'Арсенал', 'opening_hours': 'Mo-Su 08:00-24:00', 'shop': 'truck_repair'}}"
919294035,way,"{'addr:housenumber': '2А', 'addr:street': 'улица Строителей', 'building': 'yes', 'building:levels': '2'}",1,"{'type': 'node', 'id': 2349080205, 'lat': 53.233995, 'lon': 44.9738609, 'tags': {'name': 'База Промышленное сырье', 'shop': 'doityourself'}}"
72003025,way,"{'addr:housenumber': '39А', 'addr:street': 'улица Лермонтова', 'building': 'yes', 'building:levels': '2', 'name': 'Областное радио'}",1,"{'type': 'node', 'id': 6786413659, 'lat': 53.1848769, 'lon': 44.9876952, 'tags': {'entrance': 'yes'}}"
208217189,way,"{'addr:city': 'Пенза', 'addr:housenumber': '10', 'addr:place': 'Военный городок', 'building': 'apartments', 'building:levels': '2', 'roof:shape': 'gabled'}",3,"{'type': 'node', 'id': 3757457119, 'lat': 53.1792768, 'lon': 44.9865588, 'tags': {'addr:flats': '3,5,7', 'entrance': 'staircase'}}
{'type': 'node', 'id': 3757465125, 'lat': 53.1794339, 'lon': 44.9867224, 'tags': {'addr:flats': '4,6,10', 'entrance': 'staircase'}}
{'type': 'node', 'id': 3757465126, 'lat': 53.1795226, 'lon': 44.9864686, 'tags': {'addr:flats': '8,11,14,15', 'entrance': 'staircase'}}"
208217190,way,"{'addr:city': 'Пенза', 'addr:housenumber': '11', 'addr:place': 'Военный городок', 'building': 'apartments', 'building:levels': '3', 'roof:shape': 'gabled'}",2,"{'type': 'node', 'id': 3757465137, 'lat': 53.1800242, 'lon': 44.987041, 'tags': {'addr:flats': '7-12', 'entrance': 'staircase'}}
{'type': 'node', 'id': 3757465140, 'lat': 53.1801532, 'lon': 44.9869937, 'tags': {'addr:flats': '1-6', 'entrance': 'staircase'}}"
208217191,way,"{'addr:city': 'Пенза', 'addr:housenumber': '12', 'addr:place': 'Военный городок', 'building': 'apartments', 'building:levels': '3', 'roof:shape': 'gabled'}",4,"{'type': 'node', 'id': 3757457122, 'lat': 53.1793631, 'lon': 44.9870971, 'tags': {'addr:flats': '19,16,22,31,28,25', 'entrance': 'staircase'}}
{'type': 'node', 'id': 3757457124, 'lat': 53.1793969, 'lon': 44.9873165, 'tags': {'addr:flats': '17,18,26,29,32', 'entrance': 'staircase'}}
{'type': 'node', 'id': 3757465128, 'lat': 53.179644, 'lon': 44.986994, 'tags': {'addr:flats': '2,5,6,9,11,13', 'entrance': 'staircase'}}
{'type': 'node', 'id': 3757465129, 'lat': 53.1796637, 'lon': 44.9872186, 'tags': {'addr:flats': '3,4,7,8,12,14', 'entrance': 'staircase'}}"
208217192,way,"{'addr:city': 'Пенза', 'addr:housenumber': '13', 'addr:place': 'Военный городок', 'building': 'apartments'}",2,"{'type': 'node', 'id': 3757465142, 'lat': 53.1802246, 'lon': 44.9877496, 'tags': {'entrance': 'staircase'}}
{'type': 'node', 'id': 3757465143, 'lat': 53.1802558, 'lon': 44.9879854, 'tags': {'addr:flats': '2,4,6,8', 'entrance': 'staircase'}}"
208217194,way,"{'addr:city': 'Пенза', 'addr:housenumber': '7', 'addr:place': 'Военный городок', 'building': 'apartments', 'building:levels': '3', 'building:material': 'brick', 'roof:shape': 'gabled'}",1,"{'type': 'node', 'id': 3757465133, 'lat': 53.1799117, 'lon': 44.9855637, 'tags': {'entrance': 'staircase'}}"
208217196,way,"{'addr:city': 'Пенза', 'addr:housenumber': '9', 'addr:place': 'Военный городок', 'building': 'apartments', 'building:levels': '3', 'roof:shape': 'gabled'}",3,"{'type': 'node', 'id': 3757465132, 'lat': 53.1798927, 'lon': 44.9863114, 'tags': {'addr:flats': '1-6', 'entrance': 'staircase'}}
{'type': 'node', 'id': 3757465136, 'lat': 53.1800263, 'lon': 44.9865092, 'tags': {'addr:flats': '16,18,21,22', 'entrance': 'staircase'}}
{'type': 'node', 'id': 3757465138, 'lat': 53.1800881, 'lon': 44.9862397, 'tags': {'addr:flats': '8-13', 'entrance': 'staircase'}}"
208217228,way,"{'addr:city': 'Пенза', 'addr:housenumber': '109', 'addr:place': 'Военный городок', 'building': 'apartments', 'building:levels': '4'}",4,"{'type': 'node', 'id': 3757465148, 'lat': 53.1805004, 'lon': 44.9844666, 'tags': {'addr:flats': '1-16', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3757465150, 'lat': 53.1806362, 'lon': 44.9844196, 'tags': {'addr:flats': '17-32', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3757465153, 'lat': 53.180772, 'lon': 44.9843725, 'tags': {'addr:flats': '33-48', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3757465154, 'lat': 53.1809078, 'lon': 44.9843254, 'tags': {'addr:flats': '49-64', 'entrance': 'staircase', 'ref': '4'}}"
761419711,way,"{'addr:city': 'Пенза', 'addr:housenumber': '109А', 'addr:place': 'Военный городок', 'building': 'commercial', 'building:levels': '1'}",1,"{'type': 'node', 'id': 4439365668, 'lat': 53.1811624, 'lon': 44.9839813, 'tags': {'name': 'Западный', 'opening_hours': 'Mo-Su 08:00-15:30,16:00-21:00', 'shop': 'convenience'}}"
35840728,way,"{'addr:city': 'Пенза', 'addr:housenumber': '36А', 'addr:street': 'улица Лермонтова', 'building': 'retail'}",1,"{'type': 'node', 'id': 9271890580, 'lat': 53.1835152, 'lon': 44.9920643, 'tags': {'amenity': 'cafe', 'cuisine': 'uzbek', 'internet_access': 'wlan', 'name': 'Чайхана Узбечка', 'opening_hours': 'Mo-Su 12:00-23:00', 'outdoor_seating': 'yes', 'phone': '+7 (8412) 460-444', 'website': 'https://uzbechka.rest/contacts;https://www.instagram.com/uzbechka.rest/'}}"
75034423,way,"{'addr:housenumber': '37 к11', 'addr:street': 'улица Лермонтова', 'building': 'university', 'building:levels': '5', 'name': '11-й корпус ПГУ', 'start_date': '1974'}",1,"{'type': 'node', 'id': 885723486, 'lat': 53.1842177, 'lon': 44.9943256, 'tags': {'entrance': 'yes'}}"
75034426,way,"{'addr:housenumber': '37 к15', 'addr:street': 'улица Лермонтова', 'building': 'university', 'building:levels': '4', 'name': '15-й корпус ПГУ', 'start_date': '1972'}",1,"{'type': 'node', 'id': 885723577, 'lat': 53.1852959, 'lon': 44.9952026, 'tags': {'entrance': 'main'}}"
75034427,way,"{'addr:housenumber': '37 к14', 'addr:street': 'улица Лермонтова', 'building': 'university', 'building:levels': '3', 'name': '14-й корпус ПГУ', 'start_date': '1965'}",1,"{'type': 'node', 'id': 6786495121, 'lat': 53.1847285, 'lon': 44.9954067, 'tags': {'entrance': 'yes'}}"
75034429,way,"{'addr:housenumber': '37', 'addr:street': 'улица Лермонтова', 'building': 'dormitory', 'building:levels': '5', 'name': 'Общежитие № 7 ПГУ', 'start_date': '1969'}",1,"{'type': 'node', 'id': 6786495097, 'lat': 53.1842359, 'lon': 44.9918807, 'tags': {'entrance': 'yes'}}"
75034434,way,"{'addr:housenumber': '37 к12', 'addr:street': 'улица Лермонтова', 'building': 'university', 'building:levels': '4', 'name': '12-й корпус ПГУ', 'start_date': '1960'}",1,"{'type': 'node', 'id': 885723563, 'lat': 53.1847331, 'lon': 44.9936331, 'tags': {'entrance': 'yes'}}"
75034436,way,"{'addr:housenumber': '37 к13', 'addr:street': 'улица Лермонтова', 'building': 'university', 'building:levels': '4', 'name': '13-й корпус ПГУ', 'start_date': '1960'}",1,"{'type': 'node', 'id': 885723547, 'lat': 53.1847565, 'lon': 44.9923152, 'tags': {'entrance': 'yes'}}"
217825333,way,"{'addr:city': 'Пенза', 'addr:housenumber': '28Г', 'addr:street': 'улица Лермонтова', 'building': 'hospital', 'building:levels': '1'}",1,"{'type': 'node', 'id': 9271890889, 'lat': 53.1830222, 'lon': 44.9947509, 'tags': {'name': 'Центр статистических и патентных исследований', 'office': 'research'}}"
217825341,way,"{'addr:city': 'Пенза', 'addr:housenumber': '28 к22', 'addr:street': 'улица Лермонтова', 'building': 'yes', 'building:levels': '1'}",2,"{'type': 'node', 'id': 3084165597, 'lat': 53.1833551, 'lon': 44.9941744, 'tags': {'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Фармация', 'opening_hours': '24/7', 'phone': '+7 8412 59 18 84', 'website': 'www.penzafarm.net;https://vk.com/penzafarm'}}
{'type': 'node', 'id': 3084165598, 'lat': 53.18331, 'lon': 44.9940621, 'tags': {'amenity': 'cafe', 'cuisine': 'coffee_shop', 'name': 'Шоколад.ru', 'opening_hours': 'Mo-Su 07:00-21:00', 'smoking': 'no', 'takeaway': 'yes'}}"
217825352,way,"{'addr:city': 'Пенза', 'addr:housenumber': '28 к18', 'addr:street': 'улица Лермонтова', 'building': 'hospital', 'building:levels': '5'}",1,"{'type': 'node', 'id': 9271890893, 'lat': 53.182412, 'lon': 44.9936872, 'tags': {'alt_name': 'ГБУЗ Пензенская областная клиническая больница им. Н. Н. Бурденко, Отделение пластической хирургии', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Отделение пластической хирургии'}}"
217825365,way,"{'addr:city': 'Пенза', 'addr:housenumber': '28 к7', 'addr:street': 'улица Лермонтова', 'building': 'hospital', 'building:levels': '3'}",6,"{'type': 'node', 'id': 9271890890, 'lat': 53.1827898, 'lon': 44.9939229, 'tags': {'alt_name': 'ГБУЗ Пензенская областная клиническая больница им. Н. Н. Бурденко, кардиологическое отделение', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Кардиологическое отделение'}}
{'type': 'node', 'id': 9271890891, 'lat': 53.1825599, 'lon': 44.9948999, 'tags': {'alt_name': 'ГБУЗ Пензенская областная клиническая больница им. Н. Н. Бурденко, гинекологическое отделение', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Гинекологическое отделение'}}
{'type': 'node', 'id': 9271890894, 'lat': 53.1827261, 'lon': 44.9939139, 'tags': {'alt_name': 'ГБУЗ Пензенская областная клиническая больница им. Н. Н. Бурденко, Гастроэнтерологическое отделение', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Гастроэнтерологическое отделение'}}
{'type': 'node', 'id': 9271890895, 'lat': 53.182609, 'lon': 44.9949081, 'tags': {'alt_name': 'ГБУЗ Пензенская областная клиническая больница им. Н. Н. Бурденко, травматологическое отделение', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Травматологическое отделение'}}
{'type': 'node', 'id': 9271890896, 'lat': 53.18266, 'lon': 44.9939046, 'tags': {'alt_name': 'ГБУЗ Пензенская областная клиническая больница им. Н. Н. Бурденко, нефрологическое отделение', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Нефрологическое отделение'}}
{'type': 'node', 'id': 9271890897, 'lat': 53.1825743, 'lon': 44.9943801, 'tags': {'alt_name': 'ГБУЗ Пензенская областная клиническая больница им. Н. Н. Бурденко, ковидарий', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Госпиталь для пациентов с COVID-19'}}"
303910231,way,"{'addr:city': 'Пенза', 'addr:housenumber': '36', 'addr:street': 'улица Лермонтова', 'building': 'yes', 'name': 'Роспотребнадзор, Управление Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека по Пензенской области', 'office': 'government', 'opening_hours': 'Mo-Th 08:30-17:30,12:00-12:45; Fr 08:30-16:15,12:00-12:45', 'phone': '+7 8412 55 26 06', 'website': 'https://58.rospotrebnadzor.ru/'}",1,"{'type': 'node', 'id': 7208560960, 'lat': 53.1800775, 'lon': 44.9924873, 'tags': {'amenity': 'cafe', 'brand': 'Coffee Like', 'brand:wikidata': 'Q55662627', 'contact:email': 'hotline@coffee-like.com', 'contact:phone': '+7 341 2908292;+7 800 3334130', 'contact:website': 'https://coffee-like.com/', 'cuisine': 'coffee_shop', 'name': 'Coffee Like', 'opening_hours': 'Mo-Su 08:00-23:00', 'operator': 'Субботин Виктор Сергеевич', 'takeaway': 'yes'}}"
905033094,way,"{'addr:city': 'Пенза', 'addr:housenumber': '28Б', 'addr:street': 'улица Лермонтова', 'building': 'hospital', 'building:levels': '7'}",3,"{'type': 'node', 'id': 9271890884, 'lat': 53.1830413, 'lon': 44.9961279, 'tags': {'alt_name': 'Пензенская областная детская клиническая больница им. Н. Ф. Филатова', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Перинатальный центр', 'phone': '+7 (8412) 54‒84‒07;+7 (8412) 45‒54‒56;+7 (8412) 45‒55‒14;+7‒967‒446‒14‒79', 'website': 'rodipenza.ru;www.penza-filatova.ru/'}}
{'type': 'node', 'id': 9271890887, 'lat': 53.1827415, 'lon': 44.9960695, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Отделение охраны репродуктивного здоровья'}}
{'type': 'node', 'id': 9271890888, 'lat': 53.1828933, 'lon': 44.9960991, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Женская консультация'}}"
905058830,way,"{'addr:city': 'Пенза', 'addr:housenumber': '28 к3', 'addr:street': 'улица Лермонтова', 'building': 'hospital'}",1,"{'type': 'node', 'id': 9271890883, 'lat': 53.1833663, 'lon': 44.9968796, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Отделение урологии'}}"
332724033,way,"{'addr:city': 'Пенза', 'addr:housenumber': '34Б', 'addr:street': 'улица Лермонтова', 'building': 'yes', 'leisure': 'sports_centre', 'name': 'Звезда', 'sport': 'soccer'}",1,"{'type': 'node', 'id': 12847046767, 'lat': 53.1809569, 'lon': 44.9907331, 'tags': {'entrance': 'yes'}}"
86145751,way,"{'addr:housenumber': '13', 'addr:street': 'улица Мира', 'building': 'apartments', 'building:levels': '9', 'roof:shape': 'flat'}",2,"{'type': 'node', 'id': 999994962, 'lat': 53.1914518, 'lon': 44.9845673, 'tags': {'addr:flats': '1-36', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 2251447038, 'lat': 53.191787, 'lon': 44.9844635, 'tags': {'addr:flats': '37-72', 'entrance': 'staircase', 'ref': '2'}}"
86145767,way,"{'addr:housenumber': '15А', 'addr:street': 'улица Мира', 'building': 'yes', 'building:levels': '14', 'roof:shape': 'flat'}",1,"{'type': 'node', 'id': 2251446662, 'lat': 53.1911132, 'lon': 44.9853893, 'tags': {'addr:flats': '1-84', 'entrance': 'staircase'}}"
91786207,way,"{'addr:country': 'RU', 'addr:housenumber': '8А', 'addr:street': 'улица Попова', 'building': 'apartments', 'building:levels': '5', 'roof:shape': 'flat'}",3,"{'type': 'node', 'id': 3760110289, 'lat': 53.1872112, 'lon': 44.9863894, 'tags': {'addr:flats': '21-30', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3760110293, 'lat': 53.1874033, 'lon': 44.9863196, 'tags': {'addr:flats': '11-20', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3760110297, 'lat': 53.1876036, 'lon': 44.9862468, 'tags': {'addr:flats': '1-10', 'entrance': 'staircase', 'ref': '1'}}"
91786209,way,"{'addr:housenumber': '11', 'addr:street': 'улица Пацаева', 'building': 'apartments', 'building:levels': '5', 'roof:shape': 'flat'}",6,"{'type': 'node', 'id': 4772947244, 'lat': 53.1892384, 'lon': 44.9867528, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 4880309293, 'lat': 53.1886343, 'lon': 44.9869691, 'tags': {'addr:flats': '81-100', 'entrance': 'staircase', 'ref': '5'}}
{'type': 'node', 'id': 4880309294, 'lat': 53.1890874, 'lon': 44.9868069, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 4880309295, 'lat': 53.1889364, 'lon': 44.986861, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 4880309296, 'lat': 53.1887853, 'lon': 44.9869151, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 4880309297, 'lat': 53.1884833, 'lon': 44.9870232, 'tags': {'addr:flats': '101-120', 'entrance': 'staircase', 'ref': '6'}}"
91786214,way,"{'addr:housenumber': '10', 'addr:street': 'улица Попова', 'building': 'apartments', 'building:levels': '5', 'roof:shape': 'hipped'}",4,"{'type': 'node', 'id': 3760108851, 'lat': 53.1860909, 'lon': 44.9860158, 'tags': {'addr:flats': '39-56', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3760108852, 'lat': 53.1861258, 'lon': 44.986283, 'tags': {'addr:flats': '19-38', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3760108853, 'lat': 53.1861621, 'lon': 44.986561, 'tags': {'addr:flats': '1-18', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3763998244, 'lat': 53.1860711, 'lon': 44.9865849, 'tags': {'amenity': 'pharmacy', 'healthcare': 'pharmacy'}}"
91786219,way,"{'addr:housenumber': '20', 'addr:street': 'улица Мира', 'building': 'residential', 'building:levels': '9', 'roof:shape': 'flat'}",1,"{'type': 'node', 'id': 1109157868, 'lat': 53.1895625, 'lon': 44.9864436, 'tags': {'entrance': 'staircase'}}"
91786226,way,"{'addr:housenumber': '16', 'addr:street': 'улица Мира', 'building': 'residential', 'building:levels': '9', 'roof:shape': 'flat'}",1,"{'type': 'node', 'id': 1109157922, 'lat': 53.1900285, 'lon': 44.9857187, 'tags': {'entrance': 'staircase'}}"
91786232,way,"{'addr:housenumber': '8', 'addr:street': 'улица Попова', 'building': 'apartments', 'building:levels': '5', 'roof:shape': 'hipped'}",5,"{'type': 'node', 'id': 2470983513, 'lat': 53.1863422, 'lon': 44.986707, 'tags': {'historic': 'memorial', 'memorial': 'plaque', 'name': 'Савин Олег Михайлович', 'openplaques:id': '13066'}}
{'type': 'node', 'id': 3760110260, 'lat': 53.1863679, 'lon': 44.9866977, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3760110269, 'lat': 53.186512, 'lon': 44.9866453, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3760110272, 'lat': 53.1866561, 'lon': 44.9865929, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3760110276, 'lat': 53.1868002, 'lon': 44.9865406, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
91786237,way,"{'addr:housenumber': '12', 'addr:street': 'улица Попова', 'building': 'apartments', 'building:levels': '5', 'roof:shape': 'hipped'}",1,"{'type': 'node', 'id': 4772947243, 'lat': 53.1862741, 'lon': 44.9857654, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
91786239,way,"{'addr:country': 'RU', 'addr:housenumber': '7Б', 'addr:street': 'улица Пацаева', 'building': 'apartments', 'building:levels': '5', 'roof:shape': 'hipped'}",3,"{'type': 'node', 'id': 3764273011, 'lat': 53.1876552, 'lon': 44.9855293, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3764273012, 'lat': 53.1876839, 'lon': 44.9857494, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3764273013, 'lat': 53.187713, 'lon': 44.9859723, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}"
