Здание ID,Тип здания,Информация о здании,Кол-во организаций,Организации
244226693,way,"{'addr:housenumber': '3Б', 'addr:postcode': '140182', 'addr:street': 'улица Гудкова', 'building': 'retail', 'building:levels': '2', 'name': 'ТЦ «Олимп»', 'shop': 'mall'}",10,"{'type': 'node', 'id': 2453331030, 'lat': 55.5956452, 'lon': 38.0936837, 'tags': {'amenity': 'restaurant', 'contact:phone': '+7 926 3852112', 'contact:website': 'https://sova.bar', 'cuisine': 'sushi', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Sova', 'name:en': 'Sova bar', 'official_name': 'Жуковский club ""Такао""', 'opening_hours': 'Mo-We,Su 00:00-02:00,11:00-24:00; Th-Sa 00:00-08:00,10:00-24:00', 'operator': 'Nevsky 106 Project'}}
{'type': 'node', 'id': 2515635283, 'lat': 55.5957021, 'lon': 38.09374, 'tags': {'lit': 'yes', 'name': 'улица Гудкова', 'postal_code': '140182', 'surface': 'asphalt'}}
{'type': 'node', 'id': 2515638257, 'lat': 55.5953848, 'lon': 38.094062, 'tags': {'contact:phone': '+7 962 3641519', 'contact:website': 'http://www.piv-dom.ru', 'name': 'Пивной дом', 'opening_hours': 'Mo-Su 10:00-21:00', 'shop': 'alcohol'}}
{'type': 'node', 'id': 2520959136, 'lat': 55.59536, 'lon': 38.0940125, 'tags': {'name': 'Амнезия', 'shop': 'clothes'}}
{'type': 'node', 'id': 3986100249, 'lat': 55.5953061, 'lon': 38.0938231, 'tags': {'contact:phone': '+7 985 3854545', 'contact:website': 'http://a-optika.ru', 'name': 'Аспект', 'opening_hours': 'Mo-Su 10:00-20:00', 'payment:cards': 'yes', 'shop': 'optician'}}
{'type': 'node', 'id': 3986109951, 'lat': 55.5952831, 'lon': 38.0937576, 'tags': {'amenity': 'pharmacy', 'brand': 'Горздрав', 'contact:email': 'info@gor-zdrav.ru', 'contact:facebook': 'https://www.facebook.com/AptekaGorzdrav', 'contact:instagram': 'https://www.instagram.com/gorzdrav', 'contact:ok': 'https://ok.ru/group/57486617870381', 'contact:phone': '+7 499 6536277', 'contact:vk': 'https://vk.com/gorzdrav', 'contact:website': 'https://gorzdrav.org', 'healthcare': 'pharmacy', 'name': 'Горздрав', 'opening_hours': 'Mo-Fr 08:00-22:00; Sa-Su 09:00-21:00'}}
{'type': 'node', 'id': 3989882929, 'lat': 55.5956626, 'lon': 38.0937312, 'tags': {'amenity': 'atm', 'brand': 'Сбербанк', 'brand:en': 'Sberbank', 'brand:ru': 'Сбербанк', 'brand:wikidata': 'Q205012', 'brand:wikipedia': 'en:Sberbank', 'contact:phone': '+7 800 5555550', 'contact:website': 'https://www.sberbank.ru/', 'opening_hours': 'Mo-Su 09:00-21:00', 'operator': 'ПАО Сбербанк', 'operator:wikidata': 'Q205012', 'operator:wikipedia': 'en:Sberbank', 'ref': '857123'}}
{'type': 'node', 'id': 5426061891, 'lat': 55.5953745, 'lon': 38.0938603, 'tags': {'amenity': 'parcel_locker', 'brand': 'PickPoint', 'contact:phone': '+7 800 7007909', 'contact:website': 'https://pickpoint.ru', 'level': '2', 'name': 'PickPoint', 'opening_hours': 'Mo-Su 09:00-20:00', 'operator': ""ООО 'Сеть автоматизированных пунктов выдачи'"", 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'payment:notes': 'yes', 'ref': '5001-169'}}
{'type': 'node', 'id': 10844174240, 'lat': 55.59543, 'lon': 38.0940012, 'tags': {'brand': 'Ozon', 'brand:wikidata': 'Q2365235', 'brand:wikipedia': 'ru:Ozon.ru', 'contact:facebook': 'https://www.facebook.com/ozon.ru', 'contact:instagram': 'https://www.instagram.com/ozonru', 'contact:phone': '+7 495 2321000', 'contact:twitter': 'https://twitter.com/Ozon_ru', 'contact:vk': 'https://vk.com/ozon', 'contact:website': 'https://www.ozon.ru/', 'name': 'Ozon', 'opening_hours': 'Mo-Su 09:00-21:00', 'shop': 'outpost'}}
{'type': 'node', 'id': 12707720220, 'lat': 55.5956134, 'lon': 38.0937275, 'tags': {'name': 'HappY', 'opening_hours': 'Mo-Su 08:00-23:00', 'phone': '+7 985 2357903', 'shop': 'photo_studio', 'website': 'https://pro.ugoloc.ru/happy'}}"
244821310,way,"{'addr:housenumber': '2А', 'addr:postcode': '140182', 'addr:street': 'улица Гризодубовой', 'building': 'yes'}",2,"{'type': 'node', 'id': 1875802239, 'lat': 55.5927572, 'lon': 38.089735, 'tags': {'level': '2', 'name': 'Fabi', 'shop': 'shoes'}}
{'type': 'node', 'id': 1875802248, 'lat': 55.5928228, 'lon': 38.0896351, 'tags': {'amenity': 'cafe', 'contact:phone': '+7 498 4853078;+7 905 5195189', 'name': 'Марго', 'opening_hours': 'Mo-Su 12:00-24:00; Fr,Sa 00:00-02:00,12:00-24:00'}}"
246428979,way,"{'addr:housenumber': '5', 'addr:postcode': '140182', 'addr:street': 'улица Гудкова', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '14', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:levels': '1', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1991'}",1,"{'type': 'node', 'id': 2534755152, 'lat': 55.5953364, 'lon': 38.0927715, 'tags': {'addr:flats': '1-97', 'entrance': 'staircase', 'ref': '1'}}"
246428980,way,"{'addr:housenumber': '7А', 'addr:postcode': '140186', 'addr:street': 'улица Гудкова', 'building': 'yes', 'building:levels': '10'}",3,"{'type': 'node', 'id': 2057021998, 'lat': 55.5956234, 'lon': 38.0926967, 'tags': {'amenity': 'library', 'contact:phone': '+7 498 4824967', 'name': 'Детская библиотека № 4', 'opening_hours': 'Mo-Fr 10:00-13:00,14:00-18:00; Su 10:00-14:00', 'ref': '4'}}
{'type': 'node', 'id': 2941691763, 'lat': 55.5956491, 'lon': 38.0928433, 'tags': {'entrance': 'yes'}}
{'type': 'node', 'id': 2941691764, 'lat': 55.5956931, 'lon': 38.0925385, 'tags': {'entrance': 'yes'}}"
246428981,way,"{'addr:housenumber': '7', 'addr:postcode': '140182', 'addr:street': 'улица Гудкова', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '10', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1991'}",5,"{'type': 'node', 'id': 3006536965, 'lat': 55.595842, 'lon': 38.0923917, 'tags': {'addr:flats': '161-200', 'entrance': 'staircase', 'ref': '5'}}
{'type': 'node', 'id': 3006536966, 'lat': 55.5959941, 'lon': 38.092181, 'tags': {'addr:flats': '121-160', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3006536967, 'lat': 55.5961223, 'lon': 38.0920034, 'tags': {'addr:flats': '81-120', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3006536969, 'lat': 55.5962939, 'lon': 38.0917657, 'tags': {'addr:flats': '41-80', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3006536971, 'lat': 55.5964705, 'lon': 38.0915209, 'tags': {'addr:flats': '1-40', 'entrance': 'staircase', 'ref': '1'}}"
247176900,way,"{'addr:housenumber': '24А', 'addr:postcode': '140186', 'addr:street': 'улица Мясищева', 'building': 'yes', 'building:levels': '3', 'building:parts': 'vertical'}",7,"{'type': 'node', 'id': 1525503496, 'lat': 55.5962677, 'lon': 38.0941393, 'tags': {'name': 'Электротовары', 'shop': 'electronics'}}
{'type': 'node', 'id': 1707647790, 'lat': 55.5966205, 'lon': 38.0940739, 'tags': {'shop': 'car_repair'}}
{'type': 'node', 'id': 2541069522, 'lat': 55.5965432, 'lon': 38.0944283, 'tags': {'contact:phone': '+7 495 5564452;+7 916 3011323;+7 926 1075020', 'contact:website': 'http://www.bozhole.com', 'name': 'Божоле', 'opening_hours': 'Mo-Su 10:00-20:00', 'payment:cards': 'yes', 'shop': 'beauty'}}
{'type': 'node', 'id': 2723030514, 'lat': 55.5965422, 'lon': 38.0943029, 'tags': {'contact:website': 'http://www.mts.ru', 'man_made': 'tower', 'operator': 'ОАО «Мобильные ТелеСистемы»', 'ref': '6414', 'ref:lac': '571', 'tower:type': 'communication'}}
{'type': 'node', 'id': 3986124844, 'lat': 55.5964892, 'lon': 38.0943792, 'tags': {'contact:email': 'agit-prom@mail.ru', 'contact:phone': '+7 498 4812435;+7 903 5168518', 'contact:website': 'http://agit-prom.ru', 'name': 'Агитпром', 'office': 'advertising_agency', 'opening_hours': 'Mo-Fr 09:00-13:00,14:00-17:00'}}
{'type': 'node', 'id': 3986141360, 'lat': 55.5965091, 'lon': 38.0944181, 'tags': {'contact:phone': '+7 495 5568082', 'name': 'Автоспец', 'opening_hours': 'Mo-Sa 09:00-13:00,14:00-20:00; Su 10:00-13:00,14:00-18:00', 'shop': 'car_repair'}}
{'type': 'node', 'id': 3986141361, 'lat': 55.5965071, 'lon': 38.094326, 'tags': {'contact:email': 'region-alians@mail.ru', 'contact:phone': '+7 926 8216632;+7 495 5456004', 'contact:website': 'http://www.region-alians.ru', 'name': 'Регион-Альянс', 'office': 'company', 'opening_hours': 'Mo-Fr 10:00-18:00; Sa 10:00-16:00'}}"
252735579,way,"{'addr:housenumber': '2А', 'addr:postcode': '140182', 'addr:street': 'улица Левченко', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '10', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1992'}",3,"{'type': 'node', 'id': 3049307587, 'lat': 55.595175, 'lon': 38.0915135, 'tags': {'addr:flats': '1-40', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3049307588, 'lat': 55.5953048, 'lon': 38.0912606, 'tags': {'addr:flats': '41-80', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3049307589, 'lat': 55.5954391, 'lon': 38.0909947, 'tags': {'addr:flats': '81-120', 'entrance': 'staircase', 'ref': '3'}}"
252735580,way,"{'addr:housenumber': '2Б', 'addr:postcode': '140182', 'addr:street': 'улица Левченко', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '10', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1993'}",2,"{'type': 'node', 'id': 3049307585, 'lat': 55.5951033, 'lon': 38.0918475, 'tags': {'addr:flats': '41-80', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3049307586, 'lat': 55.5951116, 'lon': 38.0922639, 'tags': {'addr:flats': '1-40', 'entrance': 'staircase', 'ref': '1'}}"
290653624,way,"{'building': 'garage', 'capacity': '2'}",0,
290653632,way,"{'building': 'service', 'name': 'ГРП-296'}",0,
290660814,way,"{'building': 'service', 'power': 'substation'}",0,
290663770,way,"{'building': 'service', 'power': 'substation'}",0,
492912124,way,"{'addr:housenumber': '4', 'addr:postcode': '140182', 'addr:street': 'улица Грищенко', 'building': 'apartments', 'building:levels': '14', 'building:parts': 'vertical'}",5,"{'type': 'node', 'id': 833219180, 'lat': 55.5934488, 'lon': 38.0929183, 'tags': {'amenity': 'cafe', 'name': 'Империя'}}
{'type': 'node', 'id': 3049307577, 'lat': 55.5936582, 'lon': 38.0928671, 'tags': {'addr:flats': '53-104', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3049307579, 'lat': 55.5938193, 'lon': 38.0931279, 'tags': {'addr:flats': '1-52', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 4782866177, 'lat': 55.5935496, 'lon': 38.0930808, 'tags': {'brand': 'Красное&Белое', 'brand:wikidata': 'Q24933790', 'brand:wikipedia': 'ru:Красное & Белое', 'check_date': '2023-05-08', 'contact:facebook': 'https://www.facebook.com/krasnoe.beloe', 'contact:instagram': 'https://www.instagram.com/krasnoebeloe', 'contact:ok': 'https://ok.ru/krasnoebeloe', 'contact:phone': '+7 800 1000804', 'contact:telegram': '+7 922 7033000', 'contact:viber': '+7 922 7033000', 'contact:vk': 'https://vk.com/krasnoebeloe', 'contact:website': 'https://krasnoeibeloe.ru', 'contact:whatsapp': '+7 922 7033000', 'name': 'Красное&Белое', 'opening_hours': 'Mo-Su 09:00-22:05', 'operator': 'ООО ""Красное и Белое""', 'operator:wikidata': 'Q24933790', 'operator:wikipedia': 'ru:Красное & Белое', 'payment:cards': 'yes', 'shop': 'alcohol'}}
{'type': 'node', 'id': 10878178823, 'lat': 55.5931713, 'lon': 38.0925106, 'tags': {'brand': 'Магнит', 'brand:en': 'Magnit', 'brand:ru': 'Магнит', 'brand:wikidata': 'Q940518', 'check_date': '2023-05-08', 'name': 'Магнит', 'name:en': 'Magnit', 'name:ru': 'Магнит', 'shop': 'supermarket'}}"
710271460,way,{'building': 'yes'},0,
710271461,way,{'building': 'yes'},0,
710271462,way,{'building': 'yes'},0,
710271463,way,{'building': 'yes'},0,
710271464,way,{'building': 'yes'},0,
710271465,way,{'building': 'yes'},0,
710271466,way,{'building': 'yes'},0,
710271467,way,{'building': 'yes'},0,
710271468,way,{'building': 'yes'},0,
710271469,way,{'building': 'yes'},0,
710271470,way,{'building': 'yes'},0,
710271471,way,{'building': 'yes'},0,
710273953,way,{'building': 'house'},0,
710273954,way,{'building': 'house'},0,
710273955,way,{'building': 'house'},0,
710273956,way,{'building': 'house'},0,
710273957,way,{'building': 'house'},0,
710273958,way,{'building': 'house'},0,
710273959,way,{'building': 'house'},0,
710273960,way,{'building': 'house'},0,
710273961,way,{'building': 'house'},0,
710273962,way,{'building': 'house'},0,
710273963,way,{'building': 'house'},0,
710273964,way,{'building': 'house'},0,
710273965,way,{'building': 'house'},0,
710273966,way,{'building': 'house'},0,
710273967,way,{'building': 'house'},0,
710273968,way,{'building': 'house'},0,
710273969,way,{'building': 'house'},0,
710273970,way,{'building': 'house'},0,
710273971,way,{'building': 'house'},0,
710273972,way,{'building': 'house'},0,
710273973,way,{'building': 'house'},0,
710273974,way,{'building': 'house'},0,
710273975,way,{'building': 'house'},0,
710273976,way,{'building': 'house'},0,
710273977,way,{'building': 'house'},0,
710273978,way,"{'addr:housenumber': 'А8', 'addr:place': 'СНТ «Союз-ЦАГИ»', 'building': 'house'}",0,
710273979,way,{'building': 'house'},0,
710273980,way,{'building': 'house'},0,
710273982,way,{'building': 'house'},0,
710273983,way,{'building': 'house'},0,
753561860,way,"{'addr:city': 'Жуковский', 'addr:housenumber': '17', 'addr:street': 'улица Мясищева', 'building': 'yes', 'check_date': '2022-10-02', 'name': 'Да!', 'opening_hours': '08:00-22:00', 'shop': 'supermarket'}",0,
765824457,way,{'building': 'yes'},0,
780021188,way,{'building': 'yes'},0,
780025233,way,"{'building': 'yes', 'building:levels': '2'}",0,
784577036,way,{'building': 'house'},0,
784577037,way,{'building': 'house'},0,
784577038,way,{'building': 'house'},0,
784577039,way,{'building': 'house'},0,
784577042,way,{'building': 'house'},0,
784577083,way,{'building': 'house'},0,
784577084,way,{'building': 'house'},0,
784577085,way,{'building': 'house'},0,
784577086,way,{'building': 'house'},0,
784577087,way,{'building': 'house'},0,
784577088,way,{'building': 'house'},0,
784577089,way,{'building': 'house'},0,
786034546,way,{'building': 'house'},0,
786034547,way,{'building': 'house'},0,
786034548,way,{'building': 'house'},0,
786034549,way,{'building': 'house'},0,
786034550,way,{'building': 'house'},0,
786034551,way,{'building': 'house'},0,
786034552,way,{'building': 'house'},0,
786034553,way,{'building': 'house'},0,
786034554,way,{'building': 'house'},0,
786034555,way,{'building': 'house'},0,
786034556,way,{'building': 'house'},0,
786034557,way,{'building': 'house'},0,
786034558,way,{'building': 'house'},0,
819895604,way,"{'building': 'residential', 'building:levels': '2'}",0,
1228078592,way,"{'addr:housenumber': '5', 'addr:street': 'улица Грищенко', 'building': 'retail', 'building:levels': '2', 'building:levels:underground': '1', 'start_date': '2022'}",0,
218271146,way,"{'addr:housenumber': '89', 'addr:street': 'Кооперативная улица', 'building': 'yes', 'building:levels': '2'}",0,
242462800,way,{'building': 'yes'},0,
242691934,way,{'building': 'yes'},0,
246127538,way,{'building': 'yes'},0,
246282357,way,{'building': 'yes'},0,
246282360,way,{'building': 'yes'},0,
246282362,way,{'building': 'yes'},0,
246282363,way,{'building': 'yes'},0,
246282367,way,{'building': 'yes'},0,
710273937,way,{'building': 'house'},0,
710273938,way,{'building': 'house'},0,
710273939,way,{'building': 'house'},0,
710273940,way,{'building': 'house'},0,
710273944,way,{'building': 'house'},0,
710273946,way,{'building': 'house'},0,
710273947,way,{'building': 'house'},0,
710273948,way,{'building': 'house'},0,
710273949,way,{'building': 'house'},0,
710273950,way,{'building': 'house'},0,
710273951,way,{'building': 'house'},0,
765654724,way,{'building': 'yes'},0,
765654725,way,{'building': 'yes'},0,
765654727,way,{'building': 'yes'},0,
801761533,way,"{'amenity': 'car_wash', 'building': 'yes', 'contact:email': 'cleany.cars@yandex.ru', 'contact:phone': '+7 925 0248668', 'contact:website': 'https://cleanycars.turbo.site/', 'name': 'Carwash', 'opening_hours': '24/7'}",0,
801761534,way,"{'building': 'yes', 'building:levels': '2'}",0,
801761536,way,"{'building': 'retail', 'building:levels': '1'}",0,
801761537,way,"{'addr:housenumber': '28/1', 'addr:street': 'Кооперативная улица', 'building': 'retail'}",0,
801761538,way,"{'addr:housenumber': '28', 'addr:street': 'Кооперативная улица', 'building': 'yes', 'building:levels': '1'}",0,
819895605,way,"{'building': 'yes', 'building:levels': '1'}",1,"{'type': 'node', 'id': 11083572382, 'lat': 55.593337, 'lon': 38.0967343, 'tags': {'contact:email': 'Info@Masloff.Ru', 'contact:phone': '+7 800 3507570;+7 939 9007167', 'contact:website': 'https://masloff.ru', 'name': 'Маслофф', 'opening_hours': 'Mo-Su 09:00-21:00', 'shop': 'car_repair'}}"
819895619,way,"{'addr:housenumber': '30', 'addr:street': 'Кооперативная улица', 'building': 'yes', 'building:levels': '2', 'source:addr': 'ЕГРН'}",0,
32617635,way,"{'access': 'private', 'addr:housenumber': '2', 'addr:postcode': '140186', 'addr:street': 'улица Гудкова', 'building': 'garages'}",0,
34990631,way,"{'addr:housenumber': '33', 'addr:postcode': '140187', 'addr:street': 'улица Гагарина', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-6', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1966'}",4,"{'type': 'node', 'id': 3519121829, 'lat': 55.6039852, 'lon': 38.0974854, 'tags': {'addr:flats': '1-54', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3519121831, 'lat': 55.6042539, 'lon': 38.0974909, 'tags': {'addr:flats': '55-108', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3519121833, 'lat': 55.6045207, 'lon': 38.0974964, 'tags': {'addr:flats': '109-162', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3519121836, 'lat': 55.6048075, 'lon': 38.0975023, 'tags': {'addr:flats': '163-216', 'entrance': 'staircase', 'ref': '4'}}"
34998496,way,"{'addr2:housenumber': '19', 'addr2:street': 'Молодёжная улица', 'addr:housenumber': '26', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '12', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-6', 'roof:levels': '1', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1976'}",2,"{'type': 'node', 'id': 410491645, 'lat': 55.6039089, 'lon': 38.090989, 'tags': {'addr:flats': '1-98', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 1250628357, 'lat': 55.6039746, 'lon': 38.0911031, 'tags': {'access': 'private', 'entrance': 'staircase'}}"
34998500,way,"{'addr:housenumber': '12', 'addr:postcode': '140186', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ЖСК «Звезда-5»', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",4,"{'type': 'node', 'id': 5688719935, 'lat': 55.6026888, 'lon': 38.0959763, 'tags': {'addr:flats': '1-15', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 5688719936, 'lat': 55.6028061, 'lon': 38.0961085, 'tags': {'addr:flats': '16-30', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 5688719937, 'lat': 55.6029235, 'lon': 38.0962406, 'tags': {'addr:flats': '31-45', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 5688719938, 'lat': 55.6030408, 'lon': 38.0963728, 'tags': {'addr:flats': '46-60', 'entrance': 'staircase', 'ref': '4'}}"
34998506,way,"{'addr:housenumber': '9', 'addr:postcode': '140186', 'addr:street': 'Молодёжная улица', 'building': 'school', 'building:levels': '2', 'building:parts': 'vertical'}",0,
35024754,way,"{'addr:housenumber': '9', 'addr:postcode': '140182', 'addr:street': 'улица Гудкова', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '10', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1989'}",5,"{'type': 'node', 'id': 3006536975, 'lat': 55.5968832, 'lon': 38.0909793, 'tags': {'addr:flats': '161-200', 'entrance': 'staircase', 'ref': '5'}}
{'type': 'node', 'id': 3006536977, 'lat': 55.5970393, 'lon': 38.0907701, 'tags': {'addr:flats': '121-160', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3006536978, 'lat': 55.5971554, 'lon': 38.0906146, 'tags': {'addr:flats': '81-120', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3006536981, 'lat': 55.5973265, 'lon': 38.0903853, 'tags': {'addr:flats': '41-80', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3006536986, 'lat': 55.5974736, 'lon': 38.0901882, 'tags': {'addr:flats': '1-40', 'entrance': 'staircase', 'ref': '1'}}"
106921180,way,{'building': 'garages'},0,
106921197,way,{'building': 'garages'},0,
109190834,way,"{'building': 'service', 'building:levels': '1', 'contact:phone': '+7 498 4875317', 'frequency': '50', 'man_made': 'street_cabinet', 'name': 'ТП-281', 'operator': ""ООО 'Мосэнергосбыт – Жуковский'"", 'power': 'substation', 'ref': '281', 'roof:shape': 'flat', 'street_cabinet': 'power', 'substation': 'distribution', 'voltage': '10000;400'}",0,
109194629,way,"{'building': 'garages', 'building:levels': '1'}",0,
138075372,way,{'building': 'yes'},0,
142084709,way,"{'addr:housenumber': '4', 'addr:postcode': '140187', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ЖСК «Луч-2»', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",0,
142217105,way,"{'addr:housenumber': '14', 'addr:postcode': '140186', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ЖСК «Луч-5»', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",4,"{'type': 'node', 'id': 3098992314, 'lat': 55.6019179, 'lon': 38.096189, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3098992324, 'lat': 55.6020696, 'lon': 38.0961217, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3098992336, 'lat': 55.6022212, 'lon': 38.0960545, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3098992343, 'lat': 55.6023728, 'lon': 38.0959872, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}"
142227028,way,"{'addr:housenumber': '13', 'addr:postcode': '140186', 'addr:street': 'Молодёжная улица', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-6', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1971'}",4,"{'type': 'node', 'id': 3049307626, 'lat': 55.6038422, 'lon': 38.0928866, 'tags': {'addr:flats': '163-216', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3049307627, 'lat': 55.6041032, 'lon': 38.0931606, 'tags': {'addr:flats': '109-162', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3049307629, 'lat': 55.6043258, 'lon': 38.0933945, 'tags': {'addr:flats': '55-108', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3049307631, 'lat': 55.6045169, 'lon': 38.0935951, 'tags': {'addr:flats': '1-54', 'entrance': 'staircase', 'ref': '1'}}"
142234444,way,"{'addr:housenumber': '20', 'addr:postcode': '140186', 'addr:street': 'улица Мясищева', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1964'}",4,"{'type': 'node', 'id': 3332835998, 'lat': 55.598294, 'lon': 38.0964344, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3332835999, 'lat': 55.5984303, 'lon': 38.0963156, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3332836000, 'lat': 55.5985666, 'lon': 38.0961969, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3332836001, 'lat': 55.5987029, 'lon': 38.0960781, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
142234445,way,"{'addr:housenumber': '21', 'addr:postcode': '140186', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1965'}",4,"{'type': 'node', 'id': 5688719944, 'lat': 55.6005325, 'lon': 38.095949, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 5688719945, 'lat': 55.6006891, 'lon': 38.095957, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 5688719946, 'lat': 55.6008456, 'lon': 38.095965, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 5688719947, 'lat': 55.6010021, 'lon': 38.095973, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
